id,url,nickname,dob,nationality,address,association,class,height,weight,name
1804,/fighter/Tim-Credeur-1804,Crazy,1977-07-09,United States,"Lafayette, Louisiana",Gladiators Academy,Middleweight,190.5,83.91,Tim Credeur
34073,/fighter/Cale-Yarbrough-34073,,1986-12-27,United States,"Atlanta, Georgia",Hardcore Gym,Light Heavyweight,187.96,92.08,Cale Yarbrough
10768,/fighter/Rory-Markham-10768,,1982-03-25,United States,"Bettendorf, Iowa",Miletich Martial Arts,Middleweight,182.88,80.29,Rory Markham
6123,/fighter/Brodie-Farber-6123,,N/A,United States,"Grass Valley, California",Tiger Muay Thai,Light Heavyweight,185.42,92.99,Brodie Farber
15626,/fighter/Nate-Loughran-15626,,N/A,United States,"Santa Rosa, California",Nor-Cal Fighting Alliance,Welterweight,187.96,77.11,Nate Loughran
14891,/fighter/Johnny-Rees-14891,The Hater Hurter,N/A,United States,"Greenwood, Indiana",,Middleweight,182.88,80.74,Johnny Rees
2920,/fighter/Brad-Blackburn-2920,Bad,1977-05-25,United States,"Seattle, Washington",Victory Athletics,Welterweight,177.8,76.66,Brad Blackburn
14266,/fighter/James-Giboo-14266,,1978-06-01,USA,"Yale, Iowa",,Welterweight,180.34,77.11,James Giboo
11001,/fighter/Shannon-Gugerty-11001,,1981-12-30,United States,"San Diego, California",Victory MMA,Featherweight,177.8,65.77,Shannon Gugerty
11970,/fighter/Dale-Hartt-11970,,N/A,United States,"Bangor, Maine",Team Sityodtong,Lightweight,177.8,70.31,Dale Hartt
10584,/fighter/Dan-Evensen-10584,,N/A,Norway,,,N/A,,,Dan Evensen
27944,/fighter/Jon-Jones-27944,Bones,1987-07-19,United States,"Rochester, New York",Jackson-Wink MMA,Light Heavyweight,193.04,92.99,Jon Jones
15806,/fighter/Andre-Gusmao-15806,,1977-05-19,Brazil,"Goiania, Goias",,Middleweight,187.96,83.91,Andre Gusmao
4367,/fighter/Steve-Bruno-4367,Hollywood,1981-11-03,United States,"Pompano Beach, Florida",American Top Team,Middleweight,177.8,78.93,Steve Bruno
20224,/fighter/Ryan-Thomas-20224,The Tank Engine,1984-11-05,United States,"Danville, Illinois",American Top Team,Welterweight,182.88,77.11,Ryan Thomas
3506,/fighter/Michael-Patt-3506,,N/A,United States,"Dayton, Ohio",Meat Truck Inc.,Light Heavyweight,182.88,92.99,Michael Patt
15833,/fighter/Joe-Vedepo-15833,The Doctor,1983-01-01,United States,"Cedar Rapids, Iowa",,Middleweight,182.88,83.91,Joe Vedepo
1927,/fighter/Jason-Brilz-1927,The Hitman,1975-07-07,United States,"Omaha, Nebraska",Elite Performance,Light Heavyweight,180.34,92.99,Jason Brilz
12852,/fighter/Mike-Massenzio-12852,,1982-11-01,United States,"Paterson, New Jersey",Team Bombsquad,Middleweight,187.96,83.91,Mike Massenzio
14464,/fighter/Dan-Miller-14464,,1981-06-30,United States,"Sparta, New Jersey",Miller Brothers MMA,Middleweight,185.42,83.91,Dan Miller
10629,/fighter/Dan-Hardy-10629,The Outlaw,1982-05-17,England,"Nottingham, East Midlands",Team Rough House,Welterweight,182.88,77.11,Dan Hardy
20121,/fighter/Neil-Wain-20121,Old Skool,N/A,England,Doncaster,,Heavyweight,177.8,109.77,Neil Wain
14463,/fighter/Jim-Miller-14463,,1983-08-30,United States,"Sparta, New Jersey",Miller Brothers MMA,Lightweight,172.72,70.31,Jim Miller
2860,/fighter/David-Baron-2860,,1973-02-15,France,"Bois-Colombes, Hauts-de-Seine",Haute Tension,Welterweight,167.64,76.66,David Baron
17272,/fighter/Junior-dos-Santos-17272,Cigano,1984-01-30,Brazil,"Cacador, Santa Catarina",Champion TeamNordeste Jiu-JitsuAmerican Top Team,Heavyweight,193.04,108.41,Junior dos Santos
8654,/fighter/Matt-Horwich-8654,Suave,1978-02-10,United States,"Hollywood, California",Legends MMA,Middleweight,180.34,84.37,Matt Horwich
7652,/fighter/Josh-Hendricks-7652,Heavy,1976-08-28,United States,"Mansfield, Ohio",Superior Health Club,Heavyweight,187.96,117.48,Josh Hendricks
11675,/fighter/Rafael-dos-Anjos-11675,,1984-10-26,Brazil,"Rio de Janeiro, Rio de Janeiro",Evolve MMARDA Academy,Welterweight,175.26,77.11,Rafael dos Anjos
12785,/fighter/Steve-Cantwell-12785,The Robot,1986-12-08,United States,"Pahrump, Nevada",One Kick's Gym,Middleweight,187.96,83.91,Steve Cantwell
23326,/fighter/Razak-AlHassan-23326,Razor,1982-05-14,United States,"Milwaukee, Wisconsin",Roufusport,Light Heavyweight,190.5,92.99,Razak Al-Hassan
4673,/fighter/Brandon-Wolff-4673,,N/A,United States,"Kailua, Hawaii",MMA Development,Welterweight,177.8,76.2,Brandon Wolff
16555,/fighter/Efrain-Escudero-16555,Hecho en Mexico,1986-01-15,United States,"Tempe, Arizona",MMA Lab,Lightweight,175.26,70.31,Efrain Escudero
7415,/fighter/Phillipe-Nover-7415,Super,1984-02-03,United States,"Brooklyn, New York",Team Renzo Gracie,Featherweight,175.26,65.77,Phillipe Nover
22858,/fighter/Ryan-Bader-22858,Darth,1983-06-07,United States,"Tempe, Arizona",Power MMA Team,Light Heavyweight,187.96,92.99,Ryan Bader
10709,/fighter/Vinny-Magalhaes-10709,Pezao,1984-07-02,Brazil,Rio de Janeiro,Syndicate MMA,Light Heavyweight,190.5,92.99,Vinny Magalhaes
28041,/fighter/Junie-Allen-Browning-28041,Lunatik,1985-05-12,United States,"Lexington, Kentucky",Legends MMA,Welterweight,177.8,77.11,Junie Allen Browning
13848,/fighter/David-Kaplan-13848,Diamond,1979-11-16,United States,"Las Vegas, Nevada",Team Tompkins,Lightweight,167.64,70.31,David Kaplan
9178,/fighter/Krzysztof-Soszynski-9178,The Polish Experiment,1977-08-02,Canada,"Winnipeg, Manitoba",Reign MMATeam Quest Temecula,Light Heavyweight,185.42,92.99,Krzysztof Soszynski
18304,/fighter/Shane-Primm-18304,,1984-07-30,United States,"Tampa, Florida",Gracie Tampa,Middleweight,193.04,83.91,Shane Primm
15104,/fighter/Eliot-Marshall-15104,The Fire,1980-07-07,United States,"Boulder, Colorado",Grudge Training Center,Light Heavyweight,190.5,92.99,Eliot Marshall
41539,/fighter/Jules-Bruchez-41539,Cotton Mouth from the South,1977-08-16,United States,"Lafayette, Louisiana",Gladiator LA,Middleweight,182.88,83.46,Jules Bruchez
21940,/fighter/Tom-Lawlor-21940,Filthy,1983-05-15,United States,"Fall River, Massachusetts",The Jungle MMA,Light Heavyweight,182.88,92.99,Tom Lawlor
16558,/fighter/Kyle-Kingsbury-16558,Kingsbu,1982-03-22,United States,"San Jose, California",American Kickboxing Academy,Light Heavyweight,193.04,92.99,Kyle Kingsbury
11262,/fighter/Shane-Nelson-11262,Sugar,1983-11-30,United States,"Honolulu, Hawaii",BJ Penn's MMA,Featherweight,175.26,65.77,Shane Nelson
16415,/fighter/George-Roop-16415,,1981-11-10,United States,"Tucson, Arizona",Apex MMA,Bantamweight,185.42,61.23,George Roop
3669,/fighter/Roli-Delgado-3669,The Crazy Cuban,1981-11-22,United States,"San Diego, California",Westside Fight Team,Featherweight,190.5,65.77,Roli Delgado
9512,/fighter/John-Polakowski-9512,Buckets of Blood,1981-06-21,United States,"San Luis Obsipo, California",The Pit,Lightweight,175.26,70.31,John Polakowski
8224,/fighter/Mostapha-AlTurk-8224,,1973-07-14,England,London,London Shootfighters,Heavyweight,187.96,106.59,Mostapha Al-Turk
25524,/fighter/Mike-Wessel-25524,The Juggernaut,1977-12-02,United States,"Little Rock, Arkansas",Westside Fight Team,Heavyweight,182.88,119.29,Mike Wessel
33342,/fighter/Pat-Barry-33342,HD,1979-07-07,United States,"New Orleans, Louisiana",Team Death ClutchThe Academy,Heavyweight,180.34,107.5,Pat Barry
935,/fighter/Denis-Kang-935,,1977-09-17,Canada,"Vancouver, British Columbia",American Top Team,Middleweight,180.34,83.91,Denis Kang
16704,/fighter/John-Hathaway-16704,The Hitman,1987-07-01,England,"Brighton, Sussex",London Shootfighters,Welterweight,187.96,77.11,John Hathaway
29690,/fighter/Tom-Egan-29690,The Tank,N/A,Ireland,"Kildare, County Kildare",SBG MMA,Middleweight,180.34,82.1,Tom Egan
1424,/fighter/Alexandre-Barros-1424,Baixinho,N/A,Brazil,"Rio de Janeiro, Rio de Janeiro",Carlson Gracie TeamBaixinho TeamNobre Arte,Welterweight,172.72,77.11,Alexandre Barros
16300,/fighter/Ivan-Serati-16300,,N/A,Italy,Monza,Sure Grip Vale Tudo,Heavyweight,185.42,102.06,Ivan Serati
11798,/fighter/John-Howard-11798,Doomsday,1983-03-01,United States,"Boston, Massachusetts",Wai Kru MMA,Welterweight,170.18,77.56,John Howard
42310,/fighter/Dan-Cramer-42310,Cosmo,1985-10-31,United States,"Bethel, Connecticut",American Top Team,Middleweight,185.42,83.91,Dan Cramer
12955,/fighter/Denis-Stojnic-12955,The Menace,1980-02-02,Bosnia and Herzegovina,Sarajevo,Golden Glory,Super Heavyweight,182.88,127.91,Denis Stojnic
23322,/fighter/Jake-Rosholt-23322,,1982-02-09,United States,"Dallas, Texas",Team Takedown,Light Heavyweight,185.42,92.99,Jake Rosholt
23350,/fighter/Matt-Veach-23350,,1981-05-31,United States,"Granite City, Illinois",Finney's MMA,Welterweight,170.18,77.11,Matt Veach
23006,/fighter/Nick-Catone-23006,The Jersey Devil,1981-09-01,United States,"Englewood, New Jersey",Nick Catone MMA Academy,Middleweight,182.88,78.47,Nick Catone
12234,/fighter/Derek-Downey-12234,The Gentleman,1980-04-27,United States,"Orem, Utah",Victory MMA,Middleweight,187.96,83.91,Derek Downey
13336,/fighter/Paulo-Thiago-13336,Caveira,1981-01-25,Brazil,"Brasilia, Federal District",X-Gym,Welterweight,180.34,77.11,Paulo Thiago
5739,/fighter/Brian-Cobb-5739,The Bandit,1980-09-03,United States,"Bakersfield, California",Team Pain and Suffering,Lightweight,180.34,70.31,Brian Cobb
15063,/fighter/Stefan-Struve-15063,Skyscraper,1988-02-18,Netherlands,"Beverwijk, North Holland",Team Schrijber,Heavyweight,213.36,120.2,Stefan Struve
22038,/fighter/Evan-Dunham-22038,,1981-12-18,United States,"Eugene, Oregon",Xtreme Couture,Lightweight,177.8,70.31,Evan Dunham
14047,/fighter/Mike-Ciesnolevicz-14047,,1979-10-28,United States,"Harrisburg, Pennsylvania",Miletich Martial Arts,Light Heavyweight,182.88,92.53,Mike Ciesnolevicz
23219,/fighter/Neil-Grove-23219,Goliath,1971-08-01,England,London,Daigaku Karate Kai London,Heavyweight,198.12,119.75,Neil Grove
22411,/fighter/Mark-Munoz-22411,The Filipino Wrecking Machine,1978-02-09,United States,"Mission Viejo, California",Reign MMA,Middleweight,182.88,83.91,Mark Munoz
16551,/fighter/Ryan-Madigan-16551,The Lion,N/A,United States,"Cuyahoga Falls, Ohio",Jungle Fight TeamEvolve MMA,Welterweight,182.88,77.11,Ryan Madigan
6765,/fighter/Carlos-Condit-6765,The Natural Born Killer,1984-04-26,United States,"Albuquerque, New Mexico",Jackson-Wink MMA,Welterweight,185.42,77.11,Carlos Condit
16098,/fighter/Jesse-Sanders-16098,,N/A,United States,"Oskaloosa, Iowa",,Welterweight,185.42,77.11,Jesse Sanders
17591,/fighter/Nissen-Osterneck-17591,,1981-05-01,United States,"Maui, Hawaii",Relson Gracie Jiu-Jitsu,Middleweight,187.96,83.91,Nissen Osterneck
24986,/fighter/Aaron-Simpson-24986,A-Train,1974-07-20,United States,"Phoenix, Arizona",Power MMA Team,Welterweight,182.88,77.11,Aaron Simpson
3089,/fighter/Tim-McKenzie-3089,The Wrecking Machine,N/A,United States,"Stockton, California",,Middleweight,180.34,78.93,Tim McKenzie
14829,/fighter/Brian-Stann-14829,All-American,1980-09-24,United States,"Jacksonville, North Carolina",Jackson-Wink MMA,Middleweight,185.42,83.91,Brian Stann
8761,/fighter/Xavier-FoupaPokam-8761,Professor X,1982-03-07,France,Paris,Snake Team,Middleweight,185.42,83.91,Xavier Foupa-Pokam
15906,/fighter/TJ-Grant-15906,,1984-02-26,Canada,"Cole Harbour, Nova Scotia",Fit Plus,Lightweight,177.8,70.31,T.J. Grant
4577,/fighter/Mike-Pyle-4577,Quicksand,1975-09-18,United States,"Las Vegas, Nevada",Syndicate MMA,Welterweight,185.42,77.11,Mike Pyle
19599,/fighter/Tim-Hague-19599,The Thrashing Machine,1983-09-05,Canada,"Boyle, Alberta",UFC Gym Edmonton,Heavyweight,193.04,119.75,Tim Hague
15816,/fighter/Peter-Sobotta-15816,,1987-01-11,Germany,Balingen,Planet Eater,Welterweight,182.88,76.66,Peter Sobotta
25989,/fighter/Rick-Story-25989,The Horror,1984-08-28,United States,"Tacoma, Washington",,Welterweight,177.8,77.11,Rick Story
10569,/fighter/James-Wilks-10569,Lightning,1978-04-05,England,"Leicestershire, East Midlands",Lightning MMA,Welterweight,185.42,77.11,James Wilks
12913,/fighter/DaMarques-Johnson-12913,Darkness,1982-06-28,United States,"Salt Lake City, Utah",Elite Performance,Welterweight,182.88,77.11,DaMarques Johnson
11884,/fighter/Ross-Pearson-11884,The Real Deal,1984-09-26,England,"Sunderland, Tyne and Wear",Alliance MMA,Lightweight,172.72,70.31,Ross Pearson
17034,/fighter/Andre-Winner-17034,,1981-11-09,England,"Leicester, Leicestershire",Team Rough House,Lightweight,180.34,70.31,Andre Winner
23108,/fighter/Edgar-Garcia-23108,,1984-02-22,United States,"Yuma, Arizona",Arizona Athletic Club,Welterweight,177.8,77.11,Edgar Garcia
30033,/fighter/Nick-Osipczak-30033,Slick,1984-12-30,England,"Nottingham, Nottinghamshire",Team Rough House,Welterweight,185.42,77.11,Nick Osipczak
22791,/fighter/Frank-Lester-22791,The Tank,1984-06-10,United States,"Temecula, California",Jackson-Wink MMA,Welterweight,180.34,77.11,Frank Lester
25531,/fighter/Cameron-Dollar-25531,The Money Man,1987-05-12,United States,"Colorado Springs, Colorado",Colorado Fight Factory,Featherweight,180.34,65.77,Cameron Dollar
11895,/fighter/Yoshihiro-Akiyama-11895,Sexyama,1975-07-29,Japan,Osaka,Jackson-Wink MMA,Welterweight,177.8,77.11,Yoshihiro Akiyama
17139,/fighter/Jesse-Lennox-17139,The Ox,1982-03-10,United States,"Cedar Rapids, Iowa",Miletich Martial Arts,Welterweight,175.26,77.11,Jesse Lennox
13093,/fighter/Danillo-Villefort-13093,Indio,1983-05-08,United States,"Coconut Creek, Florida",BlackziliansJaco Hybrid Training Center,Middleweight,185.42,84.37,Danillo Villefort
24539,/fighter/Johny-Hendricks-24539,Bigg Rigg,1983-09-12,United States,"Ada, Oklahoma",Team Takedown,Middleweight,175.26,83.91,Johny Hendricks
10669,/fighter/Chris-Tuchscherer-10669,The Crowbar,1975-09-08,United States,"Fargo, North Dakota",Academy of Combat Arts,Heavyweight,187.96,117.93,Chris Tuchscherer
20552,/fighter/Mike-Russow-20552,,1976-11-09,United States,"Chicago, Illinois",,Heavyweight,185.42,116.12,Mike Russow
22903,/fighter/Todd-Duffee-22903,,1985-12-06,United States,"Evansville, Indiana",American Kickboxing Academy,Heavyweight,190.5,109.32,Todd Duffee
13068,/fighter/Jake-Ellenberger-13068,The Juggernaut,1985-03-28,United States,"Omaha, Nebraska",Reign MMA,Welterweight,175.26,77.11,Jake Ellenberger
34408,/fighter/Jay-Silva-34408,Da Spyda Killa,1981-05-25,United States,"Huntington Beach, California",MPF Training Systems,Middleweight,187.96,83.91,Jay Silva
25415,/fighter/Mike-Pierce-25415,,1980-09-01,United States,"Portland, Oregon",Sports Lab,Welterweight,172.72,77.11,Mike Pierce
21627,/fighter/Steve-Steinbeiss-21627,The Hooligan,1981-05-05,United States,"Phoenix, Arizona",Power MMA Team,Middleweight,190.5,84.37,Steve Steinbeiss
4270,/fighter/Paul-Daley-4270,Semtex,1983-02-21,England,Nottingham,Spirit Dojo,Welterweight,175.26,77.56,Paul Daley
29129,/fighter/Steve-Lopez-29129,,1984-07-30,United States,"South Bend, Indiana",Syndicate MMA,Lightweight,180.34,70.31,Steve Lopez
15058,/fighter/Nik-Lentz-15058,The Carny,1984-08-13,United States,"St. Paul, Minnesota",American Top TeamMinnesota Martial Arts Academy,Lightweight,172.72,70.31,Nik Lentz
37260,/fighter/Rafaello-Oliveira-37260,Tractor,1982-01-26,United States,"Whippany, New Jersey",AMA Fight Club,Lightweight,172.72,70.31,Rafaello Oliveira
17723,/fighter/Brian-Foster-17723,,1984-04-04,United States,"Sallisaw, Oklahoma",Factory X,Lightweight,177.8,70.31,Brian Foster
7621,/fighter/Igor-Pokrajac-7621,The Duke,1979-02-01,Croatia,Zagreb,American Top Team,Light Heavyweight,182.88,92.99,Igor Pokrajac
2262,/fighter/Ben-Rothwell-2262,,1981-10-17,United States,"Kenosha, Wisconsin",Rothwell MMALCCT,Heavyweight,193.04,119.29,Ben Rothwell
22247,/fighter/Chase-Gormley-22247,,1983-08-11,United States,"Los Angeles, California",Reign MMA,Heavyweight,190.5,119.75,Chase Gormley
26162,/fighter/Alexander-Gustafsson-26162,The Mauler,1987-01-15,Sweden,"Stockholm, Stockholm County",Allstars Training CenterAlliance MMA,Light Heavyweight,193.04,92.99,Alexander Gustafsson
15949,/fighter/Jared-Hamman-15949,The Messenger,1982-03-07,United States,"Atascadero, California",Dynamix MMA,Light Heavyweight,190.5,92.99,Jared Hamman
24765,/fighter/Jacob-Volkmann-24765,Christmas,1980-09-05,United States,"White Bear Lake, Minnesota",Minnesota Martial Arts Academy,Welterweight,175.26,77.11,Jacob Volkmann
2270,/fighter/Antonio-Rogerio-Nogueira-2270,Minotouro,1976-06-02,Brazil,"Vitoria da Conquista, Bahia",Team Nogueira,Light Heavyweight,187.96,92.99,Antonio Rogerio Nogueira
2427,/fighter/Fabricio-Camoes-2427,Morango,1978-12-23,Brazil,Rio de Janeiro,Gracie HumaitaBlack House,Lightweight,175.26,70.31,Fabricio Camoes
10249,/fighter/Roy-Nelson-10249,Big Country,1976-06-20,United States,"Las Vegas, Nevada",Country Club,Heavyweight,182.88,112.94,Roy Nelson
33926,/fighter/Brendan-Schaub-33926,Big Brown,1983-03-18,United States,"Aurora, Colorado",Reign MMA,Heavyweight,193.04,107.95,Brendan Schaub
22388,/fighter/Kevin-Ferguson-22388,Kimbo Slice,1974-02-08,United States,"Miami, Florida",American Top Team,Heavyweight,187.96,102.06,Kevin Ferguson
49519,/fighter/Matt-Mitrione-49519,Meathead,1978-07-15,United States,"Indianapolis, Indiana",BlackziliansJaco Hybrid Training Center,Heavyweight,190.5,115.67,Matt Mitrione
25912,/fighter/Marcus-Jones-25912,Big Baby,1973-08-15,United States,"Tampa, Florida",,Heavyweight,198.12,120.2,Marcus Jones
22111,/fighter/James-McSweeney-22111,The Hammer,1980-10-24,England,"London, Greater London",Tiger Muay Thai,Light Heavyweight,193.04,93.44,James McSweeney
33084,/fighter/Darrill-Schoonover-33084,The Boss,1985-06-18,United States,"El Paso, Texas",Red Spider MMA,Heavyweight,187.96,116.57,Darrill Schoonover
48820,/fighter/Jon-Madsen-48820,,1980-02-12,United States,"Granite City, Illinois",HIT Squad,Heavyweight,182.88,100.7,Jon Madsen
21401,/fighter/Justin-Wren-21401,The Big Pygmy,1987-04-27,United States,"Ames, Iowa",Grudge Training Center,Heavyweight,190.5,120.2,Justin Wren
33343,/fighter/Rodney-Wallace-33343,Sho Nuff the Master,1981-11-21,United States,"Bamberg, South Carolina",Team R.O.C. Charlotte,Light Heavyweight,175.26,92.99,Rodney Wallace
17016,/fighter/Joe-Brammer-17016,The Southside Strangler,1983-08-30,United States,"Des Moines, Iowa",Victory MMA,Lightweight,172.72,70.76,Joe Brammer
24057,/fighter/Ricardo-Funch-24057,Golden Boy,1980-08-14,United States,"Ludlow, Massachusetts",Team Link,Welterweight,177.8,77.11,Ricardo Funch
10543,/fighter/Lucio-Linhares-10543,Spartan,1973-12-08,Brazil,"Ipatinga, Minas Gerais",Alliance Jiu-Jitsu,Middleweight,187.96,83.91,Lucio Linhares
323,/fighter/Gilbert-Yvel-323,The Hurricane,1976-06-30,Netherlands,Amsterdam,Throwdown,Heavyweight,187.96,102.06,Gilbert Yvel
7018,/fighter/John-Gunderson-7018,Guns,1979-01-05,United States,"Houston, Texas",Syndicate MMA,Featherweight,175.26,65.77,John Gunderson
14018,/fighter/Rory-MacDonald-14018,Red King,1989-07-22,Canada,"Kelowna, British Columbia",Tristar Gym,Welterweight,180.34,77.11,Rory MacDonald
4015,/fighter/Michael-Guymon-4015,The Joker,1974-09-17,United States,"Lake Forest, California",Joker's MMA,Lightweight,182.88,70.31,Michael Guymon
17903,/fighter/Gerald-Harris-17903,Hurricane,1979-11-19,United States,"Tulsa, Oklahoma",Ghost Dog,Welterweight,180.34,77.11,Gerald Harris
44683,/fighter/John-Salter-44683,,1985-03-21,United States,"Nashville, Tennessee",Dethrone Base Camp,Middleweight,185.42,83.91,John Salter
20447,/fighter/Ronys-Torres-20447,,1986-08-13,Brazil,"Manacapuru, Amazonas",Nova Uniao,Lightweight,172.72,70.31,Ronys Torres
27802,/fighter/Phil-Davis-27802,Mr. Wonderful,1984-09-25,United States,"Harrisburg, Pennsylvania",Alliance MMA,Light Heavyweight,187.96,92.99,Phil Davis
21219,/fighter/Joey-Beltran-21219,The Mexicutioner,1981-12-09,United States,"San Diego, California",BlacklineAlliance MMA,Light Heavyweight,185.42,92.99,Joey Beltran
24217,/fighter/Rolles-Gracie-24217,,1978-07-14,Brazil,Rio de Janeiro,Renzo Gracie Jiu-Jitsu,Heavyweight,193.04,112.94,Rolles Gracie
9033,/fighter/James-Te-Huna-9033,,1981-09-29,Australia,"Penrith, New South Wales",Pirtek Athletic Allstars,Middleweight,185.42,83.91,James Te Huna
22094,/fighter/Darren-Elkins-22094,The Damage,1984-05-16,United States,"Hobart, Indiana",Duneland Vale Tudo,Featherweight,177.8,65.77,Darren Elkins
23999,/fighter/Daniel-Roberts-23999,Ninja,1980-08-05,United States,"Rockford, Illinois",Cesar Gracie Fight Team,Welterweight,177.8,77.11,Daniel Roberts
18106,/fighter/Julio-Paulino-18106,The Dominican Demon,N/A,United States,"Anchorage, Alaska",Legacy Jiu-Jitsu,Heavyweight,182.88,107.05,Julio Paulino
19080,/fighter/Greg-Soto-19080,,1986-06-03,United States,"Oakhurst, New Jersey",Pellegrino MMA,Welterweight,180.34,77.11,Greg Soto
425,/fighter/Takanori-Gomi-425,The Fireball Kid,1978-09-22,Japan,Kanagawa,Kugayama Rascal,Lightweight,172.72,70.31,Takanori Gomi
